CustomerID,Gender,Age,SubscriptionType,MonthlySpend,TotalWatchTime,ComplaintCount,DaysSinceLastLogin,Churn,AvgSessionDuration,NumDevicesUsed,ContentPreferenceScore,ActiveDaysLastMonth,BingeWatchRatio,SkippedContentCount,DiscountReceived,LoyaltyScore,PlatformType,AdInteractionCount,ReferredFriendsCount,SocialMediaMentions
226,Female,29,Premium,39.81,26,1,33,0,174.27,2,15.0,16,1.62,11,16.77,9.3,Mobile,,7,1
227,Male,33,Basic,35.35,49,0,42,0,120.17,4,62.9909760185248,7,7.0,11,11.15,8.22914895390884,Web,36.0,2,1
228,Female,40,Premium,18.25,5,3,23,0,241.95,4,14.0,8,0.62,4,5.61,4.38,Mobile,23.0,9,15
229,Male,57,Premium,28.79,48,0,48,0,273.16,2,69.0,6,8.0,9,5.69,1.83,Web,25.0,3,10
230,Male,26,Basic,42.81,7,3,37,0,79.61,3,31.0,0,7.0,2,0.72,0.84,Web,5.0,0,19
231,Female,49,Standard,8.07,20,0,37,0,16.22,3,36.0,19,1.05,7,0.11,2.48,TV,27.0,1,5
232,Female,32,Standard,8.52,40,2,24,0,64.86,2,79.0,7,5.71,16,2.56,8.8,Mobile,5.0,9,1
233,Female,54,Premium,30.03,18,1,40,0,228.41,1,5.0,8,2.25,10,19.86,4.07,Web,39.0,6,4
234,Female,30,Standard,33.76,33,0,52,0,261.18,2,10.0,19,1.74,15,3.92,9.2,Mobile,0.0,5,12
235,Female,22,Standard,14.51,38,4,32,0,107.83,4,74.0,15,2.53,10,10.99,6.0,Mobile,40.0,7,18
236,Female,28,Standard,38.53,42,1,43,1,49.95,3,24.0,17,2.47,16,3.44,0.08,TV,25.0,1,1
237,Female,27,Basic,34.08,22,1,42,0,258.27,2,74.0,1,22.0,17,17.33,3.31,Mobile,45.0,0,3
238,Female,69,Basic,46.55,12,1,16,0,68.32,3,82.0,19,0.63,9,13.23,1.28,Web,33.0,2,2
239,Male,30,Standard,12.6,41,0,6,0,76.35,4,,7,5.86,18,14.84,7.45,TV,24.0,4,1
240,Female,58,Standard,38.81,46,0,58,0,32.32,3,73.0,21,2.19,5,16.32,6.77,TV,41.0,2,6
241,Female,63,Standard,8.76,38,1,26,0,273.55,1,,25,1.52,8,16.22,2.28,Mobile,32.0,1,8
242,Male,67,Standard,30.44,27,2,35,0,101.38,2,30.0,23,1.17,6,0.14,2.09,Mobile,33.0,2,0
243,Female,32,Basic,29.84,5,0,40,0,55.69,3,15.0,26,0.19,12,13.44,9.02,Web,28.0,5,16
244,Male,59,Standard,22.48,11,1,18,0,286.33,4,68.0,17,0.65,14,16.45,1.17,Mobile,20.0,0,3
245,Male,24,Basic,43.01,2,0,14,0,103.98,2,44.0,30,,0,1.1,0.33,Web,,4,7
246,Female,57,Premium,5.2,47,1,5,0,225.51,4,,15,3.13,8,10.65,3.66,Mobile,49.0,4,13
247,Male,45,Premium,28.41,19,1,56,1,72.97,1,4.0,18,1.06,19,3.44,5.64,Mobile,12.0,5,9
248,Male,49,Standard,14.77,40,0,35,1,219.41,1,11.0,25,1.6,17,4.26,9.19,TV,,7,14
249,Male,52,Basic,38.46,41,1,4,0,73.49,1,77.0,21,1.95,14,16.84,9.12,Mobile,46.0,2,2
250,Male,32,Basic,6.94,44,0,52,0,193.13,1,9.0,25,1.76,9,9.2,1.4,Web,38.0,1,3
251,Female,65,Standard,42.42,7,1,44,0,135.05,2,2.0,0,7.0,4,3.69,7.87,Web,30.0,0,15
252,Male,53,Standard,42.71,25,1,4,0,240.62,4,83.0,13,1.92,1,14.92,9.34,Web,1.0,4,12
253,Female,38,Standard,42.48,37,1,1,0,220.43,4,13.0,21,,8,17.83,8.34,Web,15.0,9,15
254,Male,23,Basic,11.87,27,2,42,0,280.97,4,89.0,26,,14,13.58,4.14,Mobile,26.0,8,2
255,Male,18,Standard,33.37,34,1,17,1,116.1,3,50.0,5,,12,18.42,2.08,TV,,9,12
256,Male,21,Standard,5.65,43,4,31,0,227.53,2,24.0,11,3.91,6,5.73,9.16,Mobile,43.0,5,7
257,Male,28,Basic,43.16,40,2,46,0,290.81,2,,0,40.0,0,8.65,5.32,TV,,8,18
258,Female,61,Standard,37.53,40,1,48,0,104.21,3,,29,1.38,4,2.11,2.53,Mobile,23.0,9,3
259,Female,43,Basic,28.9,42,3,28,0,90.55,1,59.0,29,1.45,19,1.47,3.24,Mobile,31.0,8,0
260,Male,54,Standard,37.88,37,1,48,0,231.87,4,,18,2.06,4,8.06,5.62,Mobile,,3,0
261,Male,40,Premium,9.24,1,0,19,0,136.43,2,53.0,0,1.0,19,13.64,4.06,TV,8.0,5,7
262,Female,46,Standard,28.79,6,0,18,0,122.6,1,69.0,28,0.21,16,15.09,0.4,Web,31.0,8,11
263,Male,38,Premium,18.11,40,0,51,1,165.96,3,,21,1.9,6,3.02,5.74,Web,17.0,7,19
264,Male,65,Standard,48.77,24,2,15,0,280.98,4,32.0,24,1.0,16,12.27,4.06,TV,22.0,8,11
265,Male,62,Basic,43.57,49,0,10,0,29.74,4,,5,9.8,0,10.5,4.73,Mobile,37.0,6,0
266,Female,62,Standard,38.0,31,0,59,0,142.38,3,26.0,15,2.07,1,16.16,7.53,Mobile,15.0,3,19
267,Female,66,Standard,47.02,11,0,27,0,37.49,3,85.0,30,0.37,12,14.57,0.26,Mobile,27.0,0,9
268,Female,44,Basic,20.61,10,1,21,0,265.66,1,16.0,27,0.37,18,10.0,0.66,Mobile,15.0,1,3
269,Male,56,Basic,45.54,9,0,26,1,45.33,1,92.0,28,0.32,2,4.93,0.01,Web,2.0,4,3
270,Male,57,Standard,19.64,34,1,16,0,31.46,3,,27,1.26,11,17.54,4.25,TV,1.0,5,10
271,Female,30,Basic,37.98,43,2,7,0,289.31,1,23.0,29,1.48,9,3.34,2.8,TV,37.0,2,2
272,Female,40,Basic,38.14,3,2,7,0,171.19,1,23.0,14,0.21,12,5.2,4.09,TV,27.0,1,19
273,Female,33,Standard,5.83,41,0,22,0,248.64,3,36.13964864268354,11,3.73,6,13.49,5.34589079717808,TV,45.0,8,3
274,Female,47,Basic,21.25,1,1,31,0,143.73,1,27.0,26,0.04,17,10.57,0.08,Mobile,37.0,1,10
275,Male,21,Premium,5.87,43,1,43,1,133.51,2,14.0,5,8.6,4,2.09,1.58,Mobile,5.0,7,1
276,Female,57,Basic,49.87,27,0,14,0,273.92,3,53.0,14,1.93,5,9.69,1.28,Web,47.0,3,5
277,Male,33,Standard,10.5,42,3,26,1,297.01,4,,30,,13,2.36,6.21,Web,19.0,9,12
278,Female,48,Standard,29.43,45,3,58,0,187.47,3,88.0,17,2.65,3,2.18,5.91,Mobile,29.0,2,10
279,Male,59,Standard,40.58,46,2,3,0,275.87,3,70.0,0,46.0,6,5.12,0.78,Mobile,31.0,5,9
280,Female,42,Basic,14.06,13,2,39,0,259.5,1,89.0,19,0.68,12,3.44,8.02,Web,5.0,8,1
281,Female,61,Premium,26.83,43,1,31,0,165.48,3,60.0,28,1.54,12,19.84,1.61,TV,47.0,2,2
282,Female,29,Standard,32.33,28,4,56,0,282.63,1,6.0,15,1.87,5,19.16,1.73,Web,36.0,0,9
283,Female,43,Premium,12.21,1,2,46,0,66.97,1,47.0,10,0.1,16,14.49,4.03,TV,24.0,0,2
284,Male,54,Basic,40.03,33,0,36,0,266.03,2,51.566148303281864,29,1.14,6,16.79,1.9771134711286003,Mobile,8.0,5,1
285,Female,65,Basic,18.47,32,1,53,0,96.26,1,31.17361578306909,8,4.0,12,17.96,9.90216610720947,Mobile,43.0,1,12
286,Male,50,Standard,14.5,19,2,9,0,14.0,4,41.0,15,,16,10.59,9.07,Mobile,10.0,5,11
287,Male,45,Basic,30.12,46,1,55,0,237.19,4,52.0,15,,14,16.17,0.51,Mobile,37.0,3,15
288,Male,26,Standard,23.46,29,1,52,0,279.36,2,,0,29.0,10,18.05,3.92,Mobile,21.0,6,5
289,Male,29,Basic,46.41,41,2,27,1,68.95,2,75.0,22,1.86,17,1.01,7.84,Web,47.0,1,17
290,Female,22,Standard,44.6,25,1,51,0,162.56,2,92.0,18,1.39,10,16.12,6.29,TV,32.0,5,8
291,Male,69,Premium,26.75,19,1,31,0,226.06,2,85.0,24,0.79,0,1.66,7.72,Mobile,46.0,7,13
292,Male,45,Standard,21.17,0,0,31,1,102.83,2,49.0,17,0.0,10,18.88,4.07,Web,29.0,3,4
293,Male,52,Premium,19.65,0,0,55,0,48.34,4,34.0,1,0.0,0,13.45,3.89,Mobile,23.0,9,13
294,Female,22,Standard,17.04,24,0,50,1,120.71,1,25.0,6,4.0,6,19.97,7.67,Mobile,15.0,6,11
295,Female,51,Standard,29.5,32,1,14,0,139.69,1,8.0,23,1.39,7,8.05,2.92,Web,10.0,5,7
296,Female,63,Premium,41.22,22,1,5,0,223.96,2,71.0,16,1.38,19,17.19,0.58,Web,6.0,6,12
297,Female,51,Premium,18.98,10,3,8,0,63.61,1,64.0,24,0.42,2,19.13,8.9,Mobile,,9,9
298,Male,30,Standard,13.55,43,1,37,1,245.46,1,,6,7.17,11,5.88,9.46,Mobile,8.0,7,6
299,Male,56,Basic,26.4,14,1,29,0,153.14,2,83.0,2,7.0,16,17.22,6.12,Web,16.0,2,7
300,Female,59,Standard,40.55,13,1,40,1,271.65,3,,12,1.08,34,7.48,7.37,Mobile,48.0,1,16
301,Male,62,Basic,36.56,0,0,39,0,171.91,4,26.0,29,,19,8.37,6.9,Mobile,11.0,3,8
302,Male,65,Standard,28.33,32,2,15,0,136.82,1,78.0,22,1.45,19,17.43,5.37,Mobile,25.0,1,13
303,Male,31,Standard,27.34,5,1,59,0,89.6,1,1.0,27,0.19,7,10.79,6.0,Web,8.0,7,18
304,Female,28,Premium,18.52,22,2,24,0,36.34,4,54.0,29,0.76,1,8.09,5.4,TV,3.0,4,9
305,Female,59,Premium,45.71,25,1,9,0,114.65,4,53.0,11,2.27,18,3.04,1.13,Mobile,40.0,0,8
306,Male,55,Standard,9.07,2,1,29,1,127.02,3,13.0,29,0.07,15,8.74,3.19,Mobile,14.0,2,5
307,Female,21,Basic,44.14,45,2,8,1,172.64,1,44.0,12,3.75,16,14.61,0.17,Mobile,23.0,1,2
308,Female,50,Premium,21.95,5,1,39,0,258.66,1,40.0,5,1.0,6,13.8,0.77,Mobile,47.0,8,5
309,Female,24,Basic,44.63,39,1,56,0,141.83,3,74.0,23,1.7,17,15.65,5.08,Web,4.0,0,13
310,Female,58,Standard,37.79,24,2,45,0,97.71,4,1.0,23,1.04,17,15.11,1.78,TV,26.0,6,7
311,Female,25,Basic,9.69,46,0,54,1,262.61,2,5.0,29,1.59,0,7.22,3.57,Mobile,13.0,0,14
312,Male,54,Basic,42.42,16,2,6,0,221.51,2,90.0,16,1.0,16,16.77,8.37,Web,28.0,5,6
313,Female,68,Premium,35.7,27,1,42,0,95.57,1,7.0,14,,19,0.78,0.87,Web,10.0,4,11
314,Male,27,Basic,6.45,31,0,51,0,54.25,4,5.0,3,10.33,3,0.57,8.32,Web,36.0,9,0
315,Male,60,Standard,11.02,28,1,47,0,90.85,1,,17,1.65,7,19.12,8.95,TV,29.0,7,18
316,Female,32,Basic,33.6,22,2,48,0,41.47,4,56.0,23,0.96,4,17.53,3.19,TV,16.0,1,12
317,Male,55,Premium,34.82,40,2,54,0,271.51,4,27.0,23,1.74,3,8.05,4.55,TV,49.0,6,17
318,Male,32,Premium,38.6,15,1,39,1,185.46,2,85.0,2,7.5,5,16.86,4.12,Web,42.0,5,15
319,Male,22,Basic,37.41,31,2,11,0,259.74,2,70.0,28,1.11,12,13.0,1.44,Mobile,17.0,9,11
320,Female,46,Basic,34.68,25,0,56,0,247.01,1,79.0,19,1.32,16,3.4,0.94,TV,32.0,3,1
321,Female,36,Standard,39.48,32,0,16,0,50.2,3,41.0,12,2.67,6,9.12,4.5,Web,33.0,1,17
322,Male,68,Basic,30.88,47,1,24,0,135.69,3,39.0,0,47.0,11,1.27,5.67,Mobile,24.0,3,0
323,Female,27,Standard,16.74,18,1,46,0,291.76,2,42.0,19,0.95,3,6.7,4.88,Web,42.0,7,19
324,Female,29,Basic,46.06,40,0,6,0,73.97,2,,20,2.0,2,4.14,6.8,Web,1.0,1,19
325,Female,21,Basic,5.82,16,0,54,1,19.82,1,34.0,11,1.45,13,16.43,4.76,Mobile,23.0,8,15
326,Female,48,Standard,21.5,37,0,18,0,107.07,3,3.0,23,1.61,16,14.75,8.64,TV,44.0,3,10
327,Male,35,Basic,37.8,13,1,16,0,155.73,4,46.0,3,,7,1.22,6.05,Mobile,5.0,7,6
328,Male,33,Premium,24.22,17,0,31,0,21.48,3,76.0,11,,10,10.76,2.26,Mobile,38.0,6,12
329,Female,57,Basic,6.12,20,0,22,0,130.87,4,74.0,20,1.0,11,14.52,8.76,Mobile,35.0,5,14
330,Female,53,Basic,7.97,45,0,44,0,79.76,1,37.0,18,2.5,16,12.47,8.61,Mobile,2.0,8,1
331,Male,42,Premium,34.19,38,0,31,1,67.57,4,45.0,18,2.11,9,1.08,3.7,TV,6.0,4,17
332,Male,40,Standard,242.10000000000002,41,5,25,0,82.85,4,14.0,4,10.25,16,3.95,1.89,Mobile,21.0,0,15
333,Female,29,Standard,29.83,47,2,7,1,36.09,3,34.0,1,47.0,3,7.69,7.78,Web,29.0,0,13
334,Male,51,Basic,27.8,38,0,21,0,27.61,3,89.0,0,38.0,4,2.56,0.6,TV,11.0,7,15
335,Female,53,Standard,19.32,27,3,45,0,180.77,3,,4,6.75,4,2.93,4.28,Mobile,,9,13
336,Female,54,Standard,16.55,19,2,54,0,284.61,3,54.0,9,2.11,15,7.73,4.6,Mobile,32.0,7,3
337,Male,20,Basic,5.94,5,2,56,0,242.4,4,39.0,29,,12,9.81,6.29,Mobile,8.0,8,7
338,Male,26,Premium,17.28,25,1,7,0,251.0,3,68.0,28,0.89,1,1.34,2.71,Web,26.0,0,2
339,Female,35,Standard,25.21,5,2,45,0,221.85,4,4.0,16,0.31,17,14.59,3.55,Web,,5,18
340,Female,60,Basic,13.91,38,3,4,0,287.01,2,18.0,29,1.31,4,10.86,9.53,Web,20.0,9,19
341,Male,52,Standard,8.93,25,1,11,0,285.41,1,,13,1.92,4,19.22,8.73,Mobile,42.0,5,10
342,Female,51,Standard,37.3,16,0,26,1,234.6,2,60.0,4,4.0,16,5.61,3.82,Web,40.0,0,18
343,Male,58,Basic,45.26,39,3,19,0,216.2,2,11.0,3,13.0,8,5.22,9.67,Mobile,15.0,7,0
344,Female,31,Standard,47.15,1,0,10,0,95.06,4,50.0,12,0.08,1,6.79,0.62,Mobile,45.0,2,12
345,Male,21,Basic,32.81,20,1,35,0,31.89,3,33.0,25,0.8,17,10.88,3.04,Web,44.0,7,16
346,Male,46,Standard,7.37,6,0,51,0,32.4,1,37.0,15,0.4,7,6.11,7.11,Mobile,41.0,2,8
347,Male,58,Standard,38.34,43,2,1,0,222.2,2,87.0,12,3.58,11,6.07,6.0,TV,19.0,1,2
348,Female,62,Standard,9.95,19,0,9,0,13.37,3,43.0,26,0.73,5,17.19,5.25,Mobile,2.0,1,4
349,Female,67,Premium,35.14,2,2,41,0,245.84,3,78.0,28,0.07,12,1.94,7.7,Web,15.0,3,6
350,Male,32,Basic,40.07,35,1,6,0,113.11,4,23.0,23,1.52,10,10.0,9.77,Mobile,39.0,7,17
351,Female,45,Standard,37.66,42,1,55,0,61.66,4,95.0,17,2.47,7,15.08,6.97,TV,11.0,5,16
352,Male,59,Standard,47.83,43,2,11,0,125.24,3,63.0,6,7.17,18,19.14,4.33,Web,17.0,1,6
353,Male,33,Standard,38.22,18,2,54,0,212.47,1,43.0,7,2.57,13,17.63,6.83,Mobile,24.0,6,12
354,Female,29,Standard,36.19,29,0,15,1,86.16,2,13.0,4,7.25,13,4.24,5.28,Mobile,,0,5
355,Female,69,Basic,16.78,10,0,30,0,56.22,2,30.0,15,0.67,11,9.21,6.33,TV,17.0,9,12
356,Male,22,Basic,46.61,12,1,26,0,222.68,4,53.0,13,0.92,15,11.63,6.73,Mobile,23.0,9,0
357,Female,51,Basic,13.08,32,2,31,0,264.8,1,4.0,2,16.0,17,6.5,9.94,Mobile,19.0,0,2
358,Female,59,Premium,45.72,37,2,41,0,177.74,1,,5,7.4,2,6.37,4.96,Mobile,29.0,4,19
359,Male,18,Basic,19.07,47,0,39,0,159.54,3,29.0,12,3.92,16,3.7,7.64,Web,25.0,8,13
360,Male,56,Premium,10.86,1,1,26,0,227.69,3,58.0,30,0.03,6,1.01,9.5,Mobile,15.0,5,5
361,Female,49,Standard,42.2,45,0,58,0,221.13,4,,16,2.81,9,15.57,0.46898409313411493,Web,23.0,8,12
362,Male,43,Basic,5.11,22,0,24,0,6.85,4,33.0,18,1.22,4,8.96,3.83,TV,0.0,7,4
363,Male,34,Standard,42.44,49,1,39,0,88.14,2,56.0,24,2.04,8,17.44,5.56,Mobile,38.0,5,5
364,Female,65,Premium,16.8,48,0,4,0,279.94,3,0.0,10,4.8,1,3.84,3.95,Mobile,39.0,0,12
365,Male,44,Premium,44.81,19,1,3,1,288.26,4,64.0,9,2.11,15,7.43,7.3,Web,9.0,0,3
366,Male,41,Basic,36.12,49,3,52,1,155.53,3,41.0,28,1.75,4,7.11,1.66,Mobile,49.0,8,3
367,Female,52,Basic,34.98,29,0,43,1,170.23,1,36.0,20,,7,12.11,9.46,Mobile,34.0,8,14
368,Female,63,Basic,21.44,14,1,42,0,5.19,2,26.0,21,0.67,7,9.76,3.77,Mobile,36.0,2,10
369,Male,59,Basic,7.67,1,0,14,0,203.34,3,55.0,8,0.12,14,12.15,9.15,TV,12.0,0,11
370,Male,56,Standard,42.35,29,6,12,0,67.67,3,10.0,10,2.9,17,7.09,9.58,Web,42.0,9,19
371,Female,43,Premium,12.69,24,2,32,0,42.73,3,75.0,1,24.0,11,18.83,1.96,TV,4.0,2,17
372,Female,66,Basic,21.75,3,1,4,0,94.88,1,6.0,22,0.14,15,18.67,5.64,Mobile,47.0,5,17
373,Female,55,Standard,32.02,0,2,5,0,201.14,2,20.0,5,0.0,5,15.56,7.62,Mobile,24.0,7,9
374,Female,40,Standard,26.7,7,0,44,0,133.72,1,40.0,10,0.7,2,19.91,0.34,Mobile,35.0,2,4
375,Male,39,Basic,13.94,13,2,24,0,107.97,3,100.0,27,0.48,17,4.17,4.02,TV,7.0,8,0
376,Female,21,Basic,11.33,10,1,24,0,219.41,2,96.0,8,1.25,1,8.65,4.14,Mobile,38.0,3,17
377,Female,66,Standard,10.55,23,0,9,1,245.05,3,52.0,26,0.88,17,12.63,6.65,Web,13.0,7,17
378,Male,26,Premium,43.84,23,1,11,1,261.41,2,29.0,16,1.44,2,7.79,5.22,Mobile,44.0,4,6
379,Female,21,Standard,6.42,31,0,2,0,136.2,4,58.0,13,2.38,6,4.56,7.32,Mobile,,2,1
380,Male,24,Basic,48.97,24,1,28,1,216.76,1,,19,1.26,1,0.86,3.6,TV,43.0,3,15
381,Female,40,Basic,13.93,45,1,28,0,266.14,1,13.0,26,,12,18.91,4.07,TV,38.0,6,12
382,Female,19,Basic,9.96,27,0,42,0,273.13,3,94.0,2,13.5,7,4.61,4.07,TV,12.0,0,12
383,Female,66,Standard,30.96,15,0,23,0,150.18,3,59.0,16,0.94,19,9.43,3.28,Mobile,1.0,9,9
384,Male,41,Standard,8.6,41,0,23,0,109.82,3,50.0,3,13.67,4,0.44,0.78,TV,14.0,9,0
385,Male,57,Basic,32.11,38,0,24,0,270.55,1,98.0,9,4.22,1,10.76,4.58,Web,16.0,7,16
386,Female,48,Premium,43.28,15,1,46,0,82.12,4,29.0,12,,16,16.75,8.64,TV,26.0,4,17
387,Male,64,Standard,7.16,35,0,48,1,240.07,4,68.0,21,1.67,15,9.16,4.25,Mobile,38.0,5,15
388,Male,48,Standard,40.99,11,2,36,1,273.05,1,0.0,0,11.0,14,18.23,1.43,Mobile,16.0,6,18
389,Male,64,Premium,22.75,11,1,4,0,223.22,2,23.0,8,1.38,12,4.28,3.07,TV,0.0,8,15
390,Male,57,Basic,12.18,33,0,54,0,205.56,4,,20,1.65,15,4.05,7.58,TV,5.0,3,17
391,Male,65,Premium,12.92,37,1,10,1,19.95,4,30.0,2,18.5,9,11.97,2.54,Mobile,21.0,5,16
392,Male,68,Basic,46.34,19,1,39,0,65.02,2,73.0,14,1.36,3,16.2,0.59,TV,2.0,9,15
393,Female,60,Basic,9.98,46,1,42,0,201.64,2,51.0,24,,11,0.1,0.54,Mobile,19.0,4,9
394,Female,51,Premium,44.01,14,0,54,0,236.63,1,16.0,9,1.56,14,5.07,6.07,Web,18.0,9,0
395,Male,41,Premium,29.49,21,1,21,0,23.7,2,33.0,11,1.91,10,4.97,8.98,TV,41.0,4,18
396,Female,66,Standard,6.76,15,2,51,0,10.62,3,91.0,26,0.58,10,10.24,2.6,TV,16.0,9,8
397,Female,43,Standard,25.9,23,1,14,0,96.9,3,86.0,0,23.0,16,12.34,9.88,Mobile,3.0,3,4
398,Female,33,Standard,41.79,2,0,8,1,195.26,4,82.0,13,0.15,0,10.85,2.2,Web,35.0,4,11
399,Female,64,Premium,37.68,0,0,49,1,156.05,1,27.0,1,0.0,11,4.88,3.46,TV,7.0,1,15
400,Male,30,Basic,27.0,43,2,5,0,7.47,1,19.0,29,1.48,19,17.42,4.68,TV,45.0,7,19
401,Female,32,Premium,43.7,46,0,25,1,49.73,2,,28,,17,15.49,1.08,TV,47.0,1,11
402,Female,44,Standard,10.42,37,0,5,0,226.9,4,,7,5.29,19,12.72,2.93,Web,2.0,9,10
403,Male,21,Standard,45.95,16,0,31,0,92.81,4,44.0,2,8.0,2,7.44,6.01,Web,,8,1
404,Male,33,Standard,43.09,40,1,42,0,39.57,4,,9,4.44,13,6.56,2.663055492725106,Web,28.0,7,9
405,Female,47,Standard,36.87,20,0,19,1,20.0,1,57.0,8,,2,14.84,4.83,Mobile,6.0,2,10
406,Female,61,Premium,41.8,44,2,34,1,255.88,1,67.0,4,11.0,2,2.46,6.59,Web,15.0,6,8
407,Female,47,Standard,29.47,46,1,42,0,144.14,3,32.0,24,1.92,16,0.68,2.98,Mobile,10.0,5,16
408,Female,53,Premium,35.38,47,1,2,0,153.59,2,35.0,27,1.74,6,19.36,8.71,TV,41.0,1,0
409,Female,20,Basic,30.23,12,4,17,0,23.1,1,91.0,0,12.0,4,18.99,2.77,Web,6.0,3,2
410,Female,39,Standard,20.99,1,0,34,0,149.13,4,56.0,4,0.25,6,18.86,9.12,Web,8.0,0,19
411,Male,66,Premium,30.6,1,1,51,0,195.5,2,20.0,11,0.09,2,10.95,8.33,Mobile,25.0,2,15
412,Female,39,Standard,16.59,42,0,9,0,41.23,1,5.0,19,2.21,16,1.93,2.33,Mobile,,3,14
413,Female,67,Standard,24.81,24,1,35,0,271.24,4,53.0,6,4.0,15,10.0,0.63,Mobile,47.0,8,18
414,Male,67,Standard,17.63,27,0,29,0,236.09,4,2.0,10,,17,7.2,0.32,TV,17.0,0,0
415,Male,66,Premium,10.53,47,2,25,0,241.56,2,27.0,0,47.0,9,11.58,7.76,Mobile,,8,1
416,Male,29,Premium,19.48,48,2,29,0,163.28,3,37.0,15,3.2,6,17.99,5.62,TV,24.0,6,17
417,Male,38,Basic,43.34,25,1,30,0,103.51,4,47.0,2,12.5,3,9.34,1.78,Web,28.0,5,8
418,Female,21,Premium,22.15,34,0,54,0,193.93,4,11.0,4,8.5,2,16.34,1.64,TV,37.0,2,12
419,Female,48,Standard,38.66,27,0,3,0,71.48,4,,7,3.86,13,9.81,3.78,TV,,2,18
420,Female,61,Basic,12.88,32,0,56,0,45.38,4,,29,1.1,5,19.03,0.87,Mobile,24.0,0,7
421,Female,48,Premium,24.1,17,3,23,0,163.81,3,,23,0.74,0,9.43,6.91,Mobile,6.0,9,17
422,Female,40,Standard,10.17,13,0,0,1,146.19,3,22.0,18,0.72,2,14.22,9.49,Mobile,18.0,4,17
423,Female,37,Premium,11.24,40,2,25,0,49.33,3,67.0,15,2.67,8,9.15,4.14,Mobile,8.0,1,7
424,Male,32,Basic,32.78,8,3,48,0,161.47,4,36.0,10,0.8,3,8.06,8.69,Mobile,14.0,1,18
425,Female,40,Basic,32.34,43,1,28,0,166.21,3,54.0,20,2.15,4,14.97,3.27,Web,6.0,4,4
426,Male,45,Standard,14.6,29,1,37,1,262.1,2,58.0,27,1.07,13,14.9,2.47,Mobile,,0,2
427,Male,33,Basic,26.35,2,0,35,0,228.97,4,21.0,8,0.25,2,4.34,3.34,Web,12.0,2,18
428,Female,54,Standard,43.85,33,0,57,0,69.18,4,42.0,10,3.3,7,8.19,2.09,Mobile,18.0,4,19
429,Male,38,Basic,12.84,32,0,53,1,246.29,4,4.0,17,1.88,8,0.17,2.37,Web,37.0,6,2
430,Female,32,Standard,5.86,26,3,8,0,290.86,4,56.0,11,2.36,12,0.37,6.89,Mobile,44.0,3,10
431,Male,34,Basic,34.34,8,0,41,0,216.4,1,75.0,10,0.8,10,2.9,8.65,Web,42.0,3,2
432,Female,67,Basic,7.41,12,1,31,0,237.17,3,100.0,6,2.0,17,15.26,3.81,Mobile,32.0,7,13
433,Male,54,Standard,49.1,29,1,36,1,83.6,1,60.0,22,1.32,18,1.51,5.91,Web,,4,9
434,Female,30,Basic,32.43,15,1,39,1,297.61,2,,17,0.88,11,18.81,1.6,Mobile,19.0,4,3
435,Female,36,Standard,26.17,41,1,17,0,57.04,1,57.0,5,8.2,5,3.87,7.57,Mobile,39.0,9,15
436,Female,47,Premium,24.35,25,2,23,1,226.5,1,,7,3.57,7,17.73,0.89,TV,1.0,8,4
437,Female,62,Standard,30.79,4,0,39,0,121.59,1,93.0,12,0.33,2,19.01,1.79,Web,39.0,7,18
438,Female,35,Premium,9.08,45,2,17,0,110.28,1,22.0,2,22.5,14,8.55,4.18,Mobile,45.0,2,13
439,Male,31,Basic,46.85,26,2,38,0,89.12,3,,24,1.08,16,10.45,1.18,Mobile,12.0,1,17
440,Male,53,Basic,33.15,14,3,7,0,135.11,3,36.0,23,0.61,13,6.41,8.96,Web,,8,8
441,Male,53,Premium,13.28,27,0,38,0,238.31,1,85.0,27,,8,17.99,4.92,Mobile,32.0,4,16
442,Female,37,Standard,30.32,2,3,53,0,282.59,1,46.0,29,0.07,10,10.2,2.85,Web,36.0,4,14
443,Male,69,Standard,11.0,40,0,50,0,127.79,2,,2,20.0,2,19.63,1.39,TV,9.0,9,11
444,Female,36,Standard,5.79,0,1,10,0,197.24,2,,22,0.0,8,19.38,1.7,Web,23.0,6,17
445,Female,62,Standard,33.37,0,0,42,0,237.53,4,27.0,14,,2,19.04,7.3,Web,48.0,6,17
446,Male,61,Basic,34.18,5,0,34,0,34.42,1,45.0,7,0.71,17,7.13,8.81,Mobile,,0,1
447,Male,24,Standard,31.27,10,4,23,0,288.36,4,81.0,14,0.71,18,1.65,6.44,TV,42.0,6,9
448,Female,61,Standard,13.26,49,3,51,0,67.43,3,70.0,0,49.0,3,13.38,3.57,Mobile,25.0,6,8
449,Male,21,Standard,32.15,45,0,12,0,274.95,3,33.0,2,22.5,5,17.47,2.61,Mobile,30.0,6,5
450,Female,51,Premium,7.54,15,4,30,0,296.05,3,42.0,25,0.6,8,7.09,4.87,Mobile,10.0,2,4
451,Female,19,Basic,32.42,32,3,57,1,34.62,3,,11,2.91,11,19.25,3.01,Mobile,12.0,9,0
452,Female,22,Basic,29.93,23,0,55,0,268.36,4,33.0,8,2.88,1,18.21,4.96,Mobile,36.0,0,8
453,Female,27,Premium,172.45000000000002,31,1,29,0,194.07,1,84.0,6,5.17,16,12.59,0.11,Web,41.0,3,6
454,Female,49,Standard,45.3,9,2,28,1,246.29,3,100.0,0,9.0,9,2.33,8.82,Mobile,13.0,6,0
